Order,Family,Subfamily,Genus,Species,Type Species?,Exemplar Accession Number,Exemplar Isolate,Genome Composition,Last Change,MSL of Last Change,Proposal,Taxon History URL
Mononegavirales,Rhabdoviridae,,Sigmavirus,Drosophila tristis sigmavirus,0,,,ssRNA(-),"New,",27,2011.007a-dV.A.v2.Sigmavirus,ICTVonline=20151133
Mononegavirales,Rhabdoviridae,,Sigmavirus,Muscina stabulans sigmavirus,0,,,ssRNA(-),"New,",27,2011.007a-dV.A.v2.Sigmavirus,ICTVonline=20151134
Mononegavirales,Rhabdoviridae,,Sprivivirus,Carp sprivivirus,1,U18101,spring viremia of carp virus ,ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151137
Mononegavirales,Rhabdoviridae,,Sprivivirus,Pike fry sprivivirus,0,"FJ872827, KC113518, KC113517","pike fry rhabdovirus, grass carp virus, Tench rhabdovirus ",ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151136
Mononegavirales,Rhabdoviridae,,Tibrovirus,Coastal Plains tibrovirus,0,GQ294473,Coastal Plains virus ,ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151139
Mononegavirales,Rhabdoviridae,,Tibrovirus,Tibrogargan tibrovirus,1,"KP688373, GQ294472","Bivens Arm virus , Tibrogargan virus ",ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151140
Mononegavirales,Rhabdoviridae,,Tupavirus,Durham tupavirus,1,FJ952155,Durham virus ,ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151142
Mononegavirales,Rhabdoviridae,,Tupavirus,Tupaia tupavirus,0,AY840978,Tupaia virus ,ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151143
Mononegavirales,Rhabdoviridae,,Unassigned,Flanders virus,0, M205002,Flanders virus ,ssRNA(-),"New,",25,"2009.012a,bV.v2.Rhabdoviridae_Flanders-Sp",ICTVonline=20151145
Mononegavirales,Rhabdoviridae,,Unassigned,Moussa virus,0,FJ985748,Moussa virus ,ssRNA(-),"New,",26,2010.009aV.A.v2.Rhabdoviridae-sp,ICTVonline=20151146
Mononegavirales,Rhabdoviridae,,Unassigned,Ngaingan virus,0,FJ715959,Ngaingan virus ,ssRNA(-),"New,",25,"2009.017a,bV.v2.Rhabdoviridae_Ngaingan-Sp",ICTVonline=20151147
Mononegavirales,Rhabdoviridae,,Unassigned,Wongabel virus,0,EF612701,Wongabel virus ,ssRNA(-),"New,",25,"2009.018a,bV.v2.Rhabdoviridae_Wongabel-Sp",ICTVonline=20151148
Mononegavirales,Rhabdoviridae,,Varicosavirus,Lettuce big-vein associated varicosavirus,1,"AB075039, AB114138",lettuce big vein-associated virus (LBVaV),ssRNA(-),"Renamed,Moved,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20154545
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Alagoas vesiculovirus,0,EU373658,vesicular stomatitis Alagoas virus ,ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151156
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Carajas vesiculovirus,0,KM205015,Carajas virus ,ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151150
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Chandipura vesiculovirus,0,GU212856,Chandipura virus ,ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151151
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Cocal vesiculovirus,0,EU373657,Cocal virus ,ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151152
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Indiana vesiculovirus,1,AF473864,vesicular stomatitis Indiana virus ,ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151157
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Isfahan vesiculovirus,0,AJ810084,Isfahan virus ,ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151153
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Maraba vesiculovirus,0,HQ660076,Maraba virus ,ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151154
Mononegavirales,Rhabdoviridae,,Vesiculovirus,New Jersey vesiculovirus,0,JX121110,vesicular stomatitis New Jersey virus ,ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151158
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Piry vesiculovirus,0,,Piry virus ,ssRNA(-),"Renamed,",30,2015.006aM.A.v3.Rhabdoviridae_spren,ICTVonline=20151155
Mononegavirales,Sunviridae,,Sunshinevirus,Reptile sunshinevirus 1,1,,Sunshine Coast virus (formerly Sunshine virus),ssRNA(-),"New,",30,2015.009a-gM.A.v4.Sunviridae,ICTVonline=20151169
Mononegavirales,Unassigned,,Anphevirus,Xincheng anphevirus,1,,X¨©nch¨¦ng mosquito virus,ssRNA(-),"New,",30,2015.010a-tM.A.v3.Mononegavirales_5gen,ICTVonline=20151175
Mononegavirales,Unassigned,,Arlivirus,Lishi arlivirus,1,,L?sh¨¬ spider virus 2,ssRNA(-),"New,",30,2015.010a-tM.A.v3.Mononegavirales_5gen,ICTVonline=20151177
Mononegavirales,Unassigned,,Chengtivirus,Tacheng chengtivirus,1,,T¨£ch¨¦ng tick virus 6,ssRNA(-),"New,",30,2015.010a-tM.A.v3.Mononegavirales_5gen,ICTVonline=20151181
Mononegavirales,Unassigned,,Crustavirus,Wenzhou crustavirus,1,,W¨¥nzh¨­u crab virus 1,ssRNA(-),"New,",30,2015.010a-tM.A.v3.Mononegavirales_5gen,ICTVonline=20151173
Mononegavirales,Unassigned,,Wastrivirus,Sanxia wastrivirus,1,,S¨¡nxi¨¢ water strider virus 4,ssRNA(-),"New,",30,2015.010a-tM.A.v3.Mononegavirales_5gen,ICTVonline=20151179
Nidovirales,Arteriviridae,,Arterivirus,DeBrazza¡¯s monkey arterivirus,0,KP126831,DeBrazza¡¯s monkey arterivirus,ssRNA(+),"New,",30,2015.014a-cS.A.v3.Arteriviridae_sprev,ICTVonline=20151196
Nidovirales,Arteriviridae,,Arterivirus,Equine arteritis virus,1,,,ssRNA(+),"Moved,",15,Ratification_1996,ICTVonline=20151186
Nidovirales,Arteriviridae,,Arterivirus,Forest pouched giant rat arterivirus,0,KP026921,Forest pouched giant rat arterivirus,ssRNA(+),"New,",30,2015.014a-cS.A.v3.Arteriviridae_sprev,ICTVonline=20151197
Nidovirales,Arteriviridae,,Arterivirus,Kibale red colobus virus 1,0,KC787630,Kibale red colobus virus 1,ssRNA(+),"New,",30,2015.014a-cS.A.v3.Arteriviridae_sprev,ICTVonline=20151192
Nidovirales,Arteriviridae,,Arterivirus,Kibale red colobus virus 2,0,KC787658,Kibale red colobus virus 2,ssRNA(+),"New,",30,2015.014a-cS.A.v3.Arteriviridae_sprev,ICTVonline=20151193
Nidovirales,Arteriviridae,,Arterivirus,Kibale red-tailed guenon virus 1,0,JX473849,Kibale red-tailed guenon virus 1,ssRNA(+),"New,",30,2015.014a-cS.A.v3.Arteriviridae_sprev,ICTVonline=20151191
Nidovirales,Arteriviridae,,Arterivirus,Lactate dehydrogenase-elevating virus,0,,,ssRNA(+),"Moved,",15,Ratification_1996,ICTVonline=20151187
Nidovirales,Arteriviridae,,Arterivirus,Mikumi yellow baboon virus 1,0,KM110938,Mikumi yellow baboon virus 1,ssRNA(+),"New,",30,2015.014a-cS.A.v3.Arteriviridae_sprev,ICTVonline=20151194
Nidovirales,Arteriviridae,,Arterivirus,Pebjah virus,0,KR139839,Pebjah virus,ssRNA(+),"New,",30,2015.014a-cS.A.v3.Arteriviridae_sprev,ICTVonline=20151198
Nidovirales,Arteriviridae,,Arterivirus,Porcine reproductive and respiratory syndrome virus 1,0,,,ssRNA(+),"Renamed,",30,2015.014a-cS.A.v3.Arteriviridae_sprev,ICTVonline=20151188
Nidovirales,Arteriviridae,,Arterivirus,Porcine reproductive and respiratory syndrome virus 2,0,U87392,Porcine reproductive and respiratory syndrome virus (American),ssRNA(+),"New,",30,2015.014a-cS.A.v3.Arteriviridae_sprev,ICTVonline=20151190
Nidovirales,Arteriviridae,,Arterivirus,Simian hemorrhagic encephalitis virus,0,KM677927,Simian hemorrhagic encephalitis virus,ssRNA(+),"New,",30,2015.014a-cS.A.v3.Arteriviridae_sprev,ICTVonline=20151195
Nidovirales,Arteriviridae,,Arterivirus,Simian hemorrhagic fever virus,0,,,ssRNA(+),"Moved,",15,Ratification_1996,ICTVonline=20151189
Nidovirales,Arteriviridae,,Unassigned,Wobbly possum disease virus,0,JN116253,Wobbly possum disease virus,ssRNA(+),"New,",30,2015.014a-cS.A.v3.Arteriviridae_sprev,ICTVonline=20151200
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Alphacoronavirus 1,1,,,ssRNA(+),"Merged,Renamed,Moved,Assigned as Type Species,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151204
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Bat coronavirus CDPHE15,0,KF430219,Bat coronavirus CDPHE15/USA/2006,ssRNA(+),"New,",30,2015.003a-eS.A.v2.Coronaviridae_12sp,ICTVonline=20151213
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Bat coronavirus HKU10,0,JQ989271,Rousettus bat coronavirus HKU10,ssRNA(+),"New,",30,2015.003a-eS.A.v2.Coronaviridae_12sp,ICTVonline=20151212
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Human coronavirus 229E,0,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151205
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Human coronavirus NL63,0,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151206
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Miniopterus bat coronavirus 1,0,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151207
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Miniopterus bat coronavirus HKU8,0,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151208
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Mink coronavirus 1,0,HM245925,Mink coronavirus strain WD1127,ssRNA(+),"New,",30,2015.003a-eS.A.v2.Coronaviridae_12sp,ICTVonline=20151214
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Porcine epidemic diarrhea virus,0,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151209
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Rhinolophus bat coronavirus HKU2,0,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151210
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Scotophilus bat coronavirus 512,0,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151211
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Betacoronavirus 1,0,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151216
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Hedgehog coronavirus 1,0,KC545383,Betacoronavirus Erinaceus/VMC/DEU/2012,ssRNA(+),"New,",30,2015.003a-eS.A.v2.Coronaviridae_12sp,ICTVonline=20151224
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Human coronavirus HKU1,0,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151217
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Middle East respiratory syndrome-related coronavirus,0,JX869059,MERS coronavirus EMC/2012,ssRNA(+),"New,",30,2015.003a-eS.A.v2.Coronaviridae_12sp,ICTVonline=20151223
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Murine coronavirus,1,,,ssRNA(+),"Merged,Renamed,Moved,Assigned as Type Species,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151218
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Pipistrellus bat coronavirus HKU5,0,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151219
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Rousettus bat coronavirus HKU9,0,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151220
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Severe acute respiratory syndrome-related coronavirus,0,,,ssRNA(+),"Renamed,Moved,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151221
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Tylonycteris bat coronavirus HKU4,0,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151222
Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Bulbul coronavirus HKU11,1,,,ssRNA(+),"New,Assigned as Type Species,",26,2010.023a-dV.A.v2.Deltacoronavirus,ICTVonline=20151226
Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Common moorhen coronavirus HKU21,0,JQ065049,Common moorhen coronavirus HKU21,ssRNA(+),"New,",30,2015.003a-eS.A.v2.Coronaviridae_12sp,ICTVonline=20151233
Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Coronavirus HKU15,0,JQ065043,Porcine coronavirus HKU15,ssRNA(+),"New,",30,2015.003a-eS.A.v2.Coronaviridae_12sp,ICTVonline=20151229
Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Munia coronavirus HKU13,0,,,ssRNA(+),"New,",26,2010.023a-dV.A.v2.Deltacoronavirus,ICTVonline=20151227
Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Night heron coronavirus HKU19,0,JQ065047,Night heron coronavirus HKU19,ssRNA(+),"New,",30,2015.003a-eS.A.v2.Coronaviridae_12sp,ICTVonline=20151231
Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Thrush coronavirus HKU12,0,,,ssRNA(+),"New,",26,2010.023a-dV.A.v2.Deltacoronavirus,ICTVonline=20151228
Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,White-eye coronavirus HKU16,0,JQ065044,White-eye coronavirus HKU16,ssRNA(+),"New,",30,2015.003a-eS.A.v2.Coronaviridae_12sp,ICTVonline=20151230
Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Wigeon coronavirus HKU20,0,JQ065048,Wigeon coronavirus HKU20,ssRNA(+),"New,",30,2015.003a-eS.A.v2.Coronaviridae_12sp,ICTVonline=20151232
Nidovirales,Coronaviridae,Coronavirinae,Gammacoronavirus,Avian coronavirus,1,,,ssRNA(+),"Merged,Renamed,Moved,Assigned as Type Species,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151235
Nidovirales,Coronaviridae,Coronavirinae,Gammacoronavirus,Beluga whale coronavirus SW1,0,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151236
Nidovirales,Coronaviridae,Torovirinae,Bafinivirus,Fathead minnow nidovirus 1,0,GU002364,Fathead minnow nidovirus,ssRNA(+),"New,",30,2015.003a-eS.A.v2.Coronaviridae_12sp,ICTVonline=20151240
Nidovirales,Coronaviridae,Torovirinae,Bafinivirus,White bream virus,1,,,ssRNA(+),"New,Assigned as Type Species,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151239
Nidovirales,Coronaviridae,Torovirinae,Torovirus,Bovine torovirus,0,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151242
Nidovirales,Coronaviridae,Torovirinae,Torovirus,Equine torovirus,1,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151243
Nidovirales,Coronaviridae,Torovirinae,Torovirus,Human torovirus,0,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151244
Nidovirales,Coronaviridae,Torovirinae,Torovirus,Porcine torovirus,0,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,ICTVonline=20151245
Nidovirales,Coronaviridae,Torovirinae,Unassigned,Ball python nidovirus 1,0,KJ541759,Ball python nidovirus strain 07-53,ssRNA(+),"New,",30,2015.003a-eS.A.v2.Coronaviridae_12sp,ICTVonline=20151247
Nidovirales,Mesoniviridae,,Alphamesonivirus,Alphamesonivirus 1,1,,,ssRNA(+),"New,Assigned as Type Species,",27,2011.001a-gI.A.v2.Mesoniviridae,ICTVonline=20151251
Nidovirales,Mesoniviridae,,Alphamesonivirus,Alphamesonivirus 2,0,KC807171,Karang Sari virus,ssRNA(+),"New,",30,"2015.004a,bS.A.v2.Mesoniviridae_6sp",ICTVonline=20151252
Nidovirales,Mesoniviridae,,Alphamesonivirus,Alphamesonivirus 3,0,AB753015,Dak Nong virus,ssRNA(+),"New,",30,"2015.004a,bS.A.v2.Mesoniviridae_6sp",ICTVonline=20151253
Nidovirales,Mesoniviridae,,Alphamesonivirus,Alphamesonivirus 4,0,KJ125489,Casuarina virus,ssRNA(+),"New,",30,"2015.004a,bS.A.v2.Mesoniviridae_6sp",ICTVonline=20151254
Nidovirales,Mesoniviridae,,Alphamesonivirus,Alphamesonivirus 5,0,JQ957872,Hana virus,ssRNA(+),"New,",30,"2015.004a,bS.A.v2.Mesoniviridae_6sp",ICTVonline=20151255
Nidovirales,Mesoniviridae,,Unassigned,Mesonivirus 1,0,JQ957874,Ns¨¦ virus,ssRNA(+),"New,",30,"2015.004a,bS.A.v2.Mesoniviridae_6sp",ICTVonline=20151257
Nidovirales,Mesoniviridae,,Unassigned,Mesonivirus 2,0,JQ957873,M¨¦no virus,ssRNA(+),"New,",30,"2015.004a,bS.A.v2.Mesoniviridae_6sp",ICTVonline=20151258
Nidovirales,Roniviridae,,Okavirus,Gill-associated virus,1,,,ssRNA(+),"New,Assigned as Type Species,",20,Ratification_2002a,ICTVonline=20151262
Picornavirales,Dicistroviridae,,Aparavirus,Acute bee paralysis virus,1,,,ssRNA(+),"Moved,Assigned as Type Species,",25,"2008.001-004,6I.A.v3.Aparavirus",ICTVonline=20151267
Picornavirales,Dicistroviridae,,Aparavirus,Israeli acute paralysis virus,0,,,ssRNA(+),"New,",25,"2008.001-004,6I.A.v3.Aparavirus",ICTVonline=20151268
Picornavirales,Dicistroviridae,,Aparavirus,Kashmir bee virus,0,,,ssRNA(+),"Moved,",25,"2008.001-004,6I.A.v3.Aparavirus",ICTVonline=20151269
Picornavirales,Dicistroviridae,,Aparavirus,Mud crab virus,0,,,ssRNA(+),"New,",26,2011.004aI.A.v1.Aparavirus-Sp,ICTVonline=20151270
Picornavirales,Dicistroviridae,,Aparavirus,Solenopsis invicta virus-1,0,,,ssRNA(+),"Moved,",25,"2008.001-004,6I.A.v3.Aparavirus",ICTVonline=20151271
Picornavirales,Dicistroviridae,,Aparavirus,Taura syndrome virus,0,,,ssRNA(+),"Moved,",25,"2008.001-004,6I.A.v3.Aparavirus",ICTVonline=20151272
Picornavirales,Dicistroviridae,,Cripavirus,Aphid lethal paralysis virus,0,,,ssRNA(+),"Moved,",24,2005.200-2G.04.Picornavirales,ICTVonline=20151274
Picornavirales,Dicistroviridae,,Cripavirus,Cricket paralysis virus,1,,,ssRNA(+),"Moved,",24,2005.200-2G.04.Picornavirales,ICTVonline=20151276
Picornavirales,Dicistroviridae,,Cripavirus,Drosophila C virus,0,,,ssRNA(+),"Moved,",24,2005.200-2G.04.Picornavirales,ICTVonline=20151277
Picornavirales,Dicistroviridae,,Cripavirus,Rhopalosiphum padi virus,0,,,ssRNA(+),"Moved,",24,2005.200-2G.04.Picornavirales,ICTVonline=20151281
Picornavirales,Dicistroviridae,,Triatovirus,Black queen cell virus,0,,,ssRNA(+),"Moved,",30,2015.006a-eS.A.v3.Triatovirus,ICTVonline=20151275
Picornavirales,Dicistroviridae,,Triatovirus,Himetobi P virus,0,,,ssRNA(+),"Moved,",30,2015.006a-eS.A.v3.Triatovirus,ICTVonline=20151278
Picornavirales,Dicistroviridae,,Triatovirus,Homalodisca coagulata virus-1,0,,,ssRNA(+),"Moved,",30,2015.006a-eS.A.v3.Triatovirus,ICTVonline=20151279
Picornavirales,Dicistroviridae,,Triatovirus,Plautia stali intestine virus,0,,,ssRNA(+),"Moved,",30,2015.006a-eS.A.v3.Triatovirus,ICTVonline=20151280
Picornavirales,Dicistroviridae,,Triatovirus,Triatoma virus,1,,,ssRNA(+),"Moved,",30,2015.006a-eS.A.v3.Triatovirus,ICTVonline=20151282
Picornavirales,Iflaviridae,,Iflavirus,Antheraea pernyi iflavirus,0,KF751885,LnApIV-02,ssRNA(+),"New,",30,2015.009aS.A.v2.Iflavirus_sp,ICTVonline=20151296
Picornavirales,Iflaviridae,,Iflavirus,Deformed wing virus,0,,,ssRNA(+),"New,",24,2005.120I.04.Ifla,ICTVonline=20151287
Picornavirales,Iflaviridae,,Iflavirus,Dinocampus coccinellae paralysis virus,0,KF843822,"From Dinocampus coccinellae, Canada",ssRNA(+),"New,",30,2015.010aS.A.v2.Iflavirus_sp,ICTVonline=20151297
Picornavirales,Iflaviridae,,Iflavirus,Ectropis obliqua virus,0,,,ssRNA(+),"New,",24,2005.120I.04.Ifla,ICTVonline=20151288
Picornavirales,Iflaviridae,,Iflavirus,Infectious flacherie virus,1,,,ssRNA(+),"Moved,",24,2006.029-31I.04.Iflaviridae,ICTVonline=20151289
Picornavirales,Iflaviridae,,Iflavirus,Lygus lineolaris virus 1,0,,,ssRNA(+),"New,",28,2013.001aI.A.v2.Iflavirus_2sp,ICTVonline=20151290
Picornavirales,Iflaviridae,,Iflavirus,Lymantria dispar iflavirus 1,0,KJ629170,Lymantria dispar iflavirus 1-Ames,ssRNA(+),"New,",30,2015.011aS.A.v2.Iflavirus_sp,ICTVonline=20151298
Picornavirales,Iflaviridae,,Iflavirus,Nilaparvata lugens honeydew virus 1,0,,,ssRNA(+),"New,",28,2013.001aI.A.v2.Iflavirus_2sp,ICTVonline=20151291
Picornavirales,Iflaviridae,,Iflavirus,Perina nuda virus,0,,,ssRNA(+),"Moved,",24,2006.029-31I.04.Iflaviridae,ICTVonline=20151292
Picornavirales,Iflaviridae,,Iflavirus,Sacbrood virus,0,,,ssRNA(+),"Moved,",24,2006.029-31I.04.Iflaviridae,ICTVonline=20151293
Picornavirales,Iflaviridae,,Iflavirus,Slow bee paralysis virus,0,,,ssRNA(+),"New,",26,2011.005aI.A.v1.Iflavirus-Sp,ICTVonline=20151294
Picornavirales,Iflaviridae,,Iflavirus,Spodoptera exigua iflavirus 1,0,JN091707,SeIV-1 Spanish isolate,ssRNA(+),"New,",30,2015.012aS.A.v2.Iflavirus_sp,ICTVonline=20151299
Picornavirales,Iflaviridae,,Iflavirus,Spodoptera exigua iflavirus 2,0,KJ186788,SeIV-2 Spanish isolate,ssRNA(+),"New,",30,2015.013aS.A.v2.Iflavirus_sp,ICTVonline=20151300
Picornavirales,Iflaviridae,,Iflavirus,Varroa destructor virus-1,0,,,ssRNA(+),"New,",24,2005.120I.04.Ifla,ICTVonline=20151295
Picornavirales,Marnaviridae,,Marnavirus,Heterosigma akashiwo RNA virus,1,AY337486,HaRNAV-SOG263,ssRNA(+),"Moved,",24,2005.200-2G.04.Picornavirales,ICTVonline=20151304
Picornavirales,Picornaviridae,,Aphthovirus,Bovine rhinitis A virus,0,,,ssRNA(+),"New,",26,2011.016aV.A.v2.Aphthovirus-Sp,ICTVonline=20151308
Picornavirales,Picornaviridae,,Aphthovirus,Bovine rhinitis B virus,0,,,ssRNA(+),"New,",25,2008.083V.BRBV-Sp,ICTVonline=20151309
Picornavirales,Picornaviridae,,Aphthovirus,Equine rhinitis A virus,0,,,ssRNA(+),"Renamed,",29,2014.016aV.A.v1.Picornaviridae_spren,ICTVonline=20151310
Picornavirales,Picornaviridae,,Aphthovirus,Foot-and-mouth disease virus,1,,,ssRNA(+),"Moved,",24,2005.200-2G.04.Picornavirales,ICTVonline=20151311
Picornavirales,Picornaviridae,,Aquamavirus,Aquamavirus A,1,,,ssRNA(+),"New,Assigned as Type Species,",27,2011.015a-dV.A.v1.Aquamavirus,ICTVonline=20151313
Picornavirales,Picornaviridae,,Avihepatovirus,Avihepatovirus A,1,,,ssRNA(+),"Renamed,",29,2014.016aV.A.v1.Picornaviridae_spren,ICTVonline=20151315
Picornavirales,Picornaviridae,,Avisivirus,Avisivirus A,1,,,ssRNA(+),"New,",28,2013.009a-dV.A.v1.Avisivirus,ICTVonline=20151317
Picornavirales,Picornaviridae,,Cardiovirus,Cardiovirus A,1,,,ssRNA(+),"Renamed,",29,2014.016aV.A.v1.Picornaviridae_spren,ICTVonline=20151319
Picornavirales,Picornaviridae,,Cardiovirus,Cardiovirus B,0,,,ssRNA(+),"Renamed,",29,2014.016aV.A.v1.Picornaviridae_spren,ICTVonline=20151320
Picornavirales,Picornaviridae,,Cardiovirus,Cardiovirus C,0,JQ864242,Boone cardiovirus 1,ssRNA(+),"New,",29,2014.014aV.A.v2.Cardiovirus_sp,ICTVonline=20151321
Picornavirales,Picornaviridae,,Cosavirus,Cosavirus A,1,,,ssRNA(+),"New,Assigned as Type Species,",27,2011.017a-dV.A.v1.Cosavirus,ICTVonline=20151323
Picornavirales,Picornaviridae,,Dicipivirus,Cadicivirus A,1,,,ssRNA(+),"New,Assigned as Type Species,",27,2012.013a-dV.A.v1.Dicipivirus,ICTVonline=20151325
Picornavirales,Picornaviridae,,Enterovirus,Enterovirus A,0,,,ssRNA(+),"Renamed,",27,"2011.018a,bV.A.v2.Enterovirus-Sp,Ren",ICTVonline=20151327
Picornavirales,Picornaviridae,,Enterovirus,Enterovirus B,0,,,ssRNA(+),"Renamed,",27,"2011.018a,bV.A.v2.Enterovirus-Sp,Ren",ICTVonline=20151328
Picornavirales,Picornaviridae,,Enterovirus,Enterovirus C,1,,,ssRNA(+),"Renamed,",27,"2011.018a,bV.A.v2.Enterovirus-Sp,Ren",ICTVonline=20151329
Picornavirales,Picornaviridae,,Enterovirus,Enterovirus D,0,,,ssRNA(+),"Renamed,",27,"2011.018a,bV.A.v2.Enterovirus-Sp,Ren",ICTVonline=20151330
Picornavirales,Picornaviridae,,Enterovirus,Enterovirus E,0,,,ssRNA(+),"Renamed,",27,"2011.018a,bV.A.v2.Enterovirus-Sp,Ren",ICTVonline=20151331
Picornavirales,Picornaviridae,,Enterovirus,Enterovirus F,0,,,ssRNA(+),"New,",27,"2011.018a,bV.A.v2.Enterovirus-Sp,Ren",ICTVonline=20151332
Picornavirales,Picornaviridae,,Enterovirus,Enterovirus G,0,,,ssRNA(+),"Renamed,",27,"2011.018a,bV.A.v2.Enterovirus-Sp,Ren",ICTVonline=20151333
Picornavirales,Picornaviridae,,Enterovirus,Enterovirus H,0,,,ssRNA(+),"Renamed,",27,"2011.018a,bV.A.v2.Enterovirus-Sp,Ren",ICTVonline=20151334
Picornavirales,Picornaviridae,,Enterovirus,Enterovirus J,0,,,ssRNA(+),"New,",27,"2011.018a,bV.A.v2.Enterovirus-Sp,Ren",ICTVonline=20151335
